link,hotel_name_
https://www.booking.com/hotel/ph/the-selah-garden.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119856&all_sr_blocks=210913017_269365444_0_0_0&highlighted_blocks=210913017_269365444_0_0_0&matching_block_id=210913017_269365444_0_0_0&sr_pri_blocks=210913017_269365444_0_0_0__276799&from=searchresults#hotelTmpl,Selah Garden Hotel Manila
https://www.booking.com/hotel/ph/hop-inn-alabang-manila.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119856&all_sr_blocks=354539101_354462019_0_0_0&highlighted_blocks=354539101_354462019_0_0_0&matching_block_id=354539101_354462019_0_0_0&sr_pri_blocks=354539101_354462019_0_0_0__149600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hop Inn Hotel Alabang Manila
https://www.booking.com/hotel/ph/airobedz-makati.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119856&all_sr_blocks=793010103_341219616_2_0_0&highlighted_blocks=793010103_341219616_2_0_0&matching_block_id=793010103_341219616_2_0_0&sr_pri_blocks=793010103_341219616_2_0_0__156000&from=searchresults#hotelTmpl,airobedz BGC - near Uptown
https://www.booking.com/hotel/ph/city-garden-makati.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119856&all_sr_blocks=28171114_349197587_0_2_0&highlighted_blocks=28171114_349197587_0_2_0&matching_block_id=28171114_349197587_0_2_0&sr_pri_blocks=28171114_349197587_0_2_0__227213&from=searchresults#hotelTmpl,City Garden Hotel Makati
https://www.booking.com/hotel/ph/reddoorz-edsa-pasay.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119856&all_sr_blocks=371048801_277296716_0_0_0&highlighted_blocks=371048801_277296716_0_0_0&matching_block_id=371048801_277296716_0_0_0&sr_pri_blocks=371048801_277296716_0_0_0__141345&from=searchresults#hotelTmpl,RedDoorz at EDSA Pasay
https://www.booking.com/hotel/ph/kabayan-pasay.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=96&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119856&all_sr_blocks=110514101_89803924_0_2_0&highlighted_blocks=110514101_89803924_0_2_0&matching_block_id=110514101_89803924_0_2_0&sr_pri_blocks=110514101_89803924_0_2_0__198090&from=searchresults#hotelTmpl,Kabayan Hotel Pasay
https://www.booking.com/hotel/ph/crimson-filinvest-city-manila.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119856&all_sr_blocks=46225107_121550901_0_2_0&highlighted_blocks=46225107_121550901_0_2_0&matching_block_id=46225107_121550901_0_2_0&sr_pri_blocks=46225107_121550901_0_2_0__520426&from=searchresults#hotelTmpl,"Crimson Hotel Filinvest City, Manila"
https://www.booking.com/hotel/ph/reddoorz-jardin-lrt-tayuman-manila.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=99&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119856&all_sr_blocks=744382801_330077136_0_0_0&highlighted_blocks=744382801_330077136_0_0_0&matching_block_id=744382801_330077136_0_0_0&sr_pri_blocks=744382801_330077136_0_0_0__97187&from=searchresults#hotelTmpl,RedDoorz @ Jardin LRT Tayuman Manila
https://www.booking.com/hotel/ph/88-courtyard.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=100&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119856&all_sr_blocks=110180802_333426351_2_0_0&highlighted_blocks=110180802_333426351_2_0_0&matching_block_id=110180802_333426351_2_0_0&sr_pri_blocks=110180802_333426351_2_0_0__246593&from=searchresults#hotelTmpl,88 Courtyard Hotel
https://www.booking.com/hotel/ph/reddoorz-near-east-avenue-medical-center.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=301&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=591802305_0_2_0_0&highlighted_blocks=591802305_0_2_0_0&matching_block_id=591802305_0_2_0_0&sr_pri_blocks=591802305_0_2_0_0__1655&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz near East Avenue Medical Center
https://www.booking.com/hotel/ph/skylab213b.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=302&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=230501002_179876537_2_0_0&highlighted_blocks=230501002_179876537_2_0_0&matching_block_id=230501002_179876537_2_0_0&sr_pri_blocks=230501002_179876537_2_0_0__159801&tpi_r=2&from=searchresults#hotelTmpl,Skylab Guesthouse
https://www.booking.com/hotel/ph/the-excelsior.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=304&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=696972701_287516871_2_2_0&highlighted_blocks=696972701_287516871_2_2_0&matching_block_id=696972701_287516871_2_2_0&sr_pri_blocks=696972701_287516871_2_2_0__296208&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,The Excelsior Hotel Las Piñas
https://www.booking.com/hotel/ph/rothman-manila.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=306&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__3661&tpi_r=1&from=searchresults#hotelTmpl,Rothman Hotel
https://www.booking.com/hotel/ph/oyo-772-remedios-apartment.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=307&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=719748704_360121395_2_0_0&highlighted_blocks=719748704_360121395_2_0_0&matching_block_id=719748704_360121395_2_0_0&sr_pri_blocks=719748704_360121395_2_0_0__112534&tpi_r=2&from=searchresults#hotelTmpl,OYO 772 Remedios Apartment
https://www.booking.com/hotel/ph/ranchotel-bayanan.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=308&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=557428503_357532365_2_0_0&highlighted_blocks=557428503_357532365_2_0_0&matching_block_id=557428503_357532365_2_0_0&sr_pri_blocks=557428503_357532365_2_0_0__99380&tpi_r=2&from=searchresults#hotelTmpl,OYO 717 Ranchotel Bayanan
https://www.booking.com/hotel/ph/the-e-makati.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=309&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=44163701_0_2_0_0&highlighted_blocks=44163701_0_2_0_0&matching_block_id=44163701_0_2_0_0&sr_pri_blocks=44163701_0_2_0_0__3284&tpi_r=1&from=searchresults#hotelTmpl,The E-Hotel Makati
https://www.booking.com/hotel/ph/reddoorz-walk-inn.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=310&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=718681001_0_2_0_0&highlighted_blocks=718681001_0_2_0_0&matching_block_id=718681001_0_2_0_0&sr_pri_blocks=718681001_0_2_0_0__1301&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz @ Walk Inn Hotel
https://www.booking.com/hotel/ph/my-inn-cubao-quezon-city.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=311&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=846125901_351630062_2_42_0&highlighted_blocks=846125901_351630062_2_42_0&matching_block_id=846125901_351630062_2_42_0&sr_pri_blocks=846125901_351630062_2_42_0__113603&tpi_r=2&from=searchresults#hotelTmpl,My Inn Cubao
https://www.booking.com/hotel/ph/havitat-boutique-makati.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=312&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__3861&tpi_r=1&from=searchresults#hotelTmpl,Havitat Boutique Hotel
https://www.booking.com/hotel/ph/arzo-makati-annex.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=313&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=858859302_353571848_2_0_0&highlighted_blocks=858859302_353571848_2_0_0&matching_block_id=858859302_353571848_2_0_0&sr_pri_blocks=858859302_353571848_2_0_0__150535&tpi_r=2&from=searchresults#hotelTmpl,Arzo Hotel Makati Premier
https://www.booking.com/hotel/ph/dreiven-residences-sta-mesa.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=314&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=827603701_0_2_0_0&highlighted_blocks=827603701_0_2_0_0&matching_block_id=827603701_0_2_0_0&sr_pri_blocks=827603701_0_2_0_0__897&tpi_r=1&from=searchresults#hotelTmpl,Dreiven Residences Sta. Mesa
https://www.booking.com/hotel/ph/m-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=315&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=132212202_361886314_2_0_0&highlighted_blocks=132212202_361886314_2_0_0&matching_block_id=132212202_361886314_2_0_0&sr_pri_blocks=132212202_361886314_2_0_0__150000&tpi_r=2&from=searchresults#hotelTmpl,M Suites Hotel
https://www.booking.com/hotel/ph/reddoorz-plus-danlig-street-makati.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=316&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=519764201_0_2_0_0&highlighted_blocks=519764201_0_2_0_0&matching_block_id=519764201_0_2_0_0&sr_pri_blocks=519764201_0_2_0_0__1575&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz Plus @ Danlig Street Makati
https://www.booking.com/hotel/ph/oyo-894-cosmo-p-campa-manila.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=317&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=893563902_359808612_2_0_0&highlighted_blocks=893563902_359808612_2_0_0&matching_block_id=893563902_359808612_2_0_0&sr_pri_blocks=893563902_359808612_2_0_0__179569&tpi_r=2&from=searchresults#hotelTmpl,OYO 894 Cosmo Hotel P Campa Manila
https://www.booking.com/hotel/ph/m28-and-apartments-quezon-city.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=318&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=842070813_357534949_2_0_0&highlighted_blocks=842070813_357534949_2_0_0&matching_block_id=842070813_357534949_2_0_0&sr_pri_blocks=842070813_357534949_2_0_0__126280&tpi_r=2&from=searchresults#hotelTmpl,Capital O 887 M28 Hotel And Apartments
https://www.booking.com/hotel/ph/sultana-ysabella-and-event.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=319&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=796953601_0_2_0_0&highlighted_blocks=796953601_0_2_0_0&matching_block_id=796953601_0_2_0_0&sr_pri_blocks=796953601_0_2_0_0__1939&tpi_r=1&from=searchresults#hotelTmpl,Sultana Ysabella Hotel and Event
https://www.booking.com/hotel/ph/kaizen-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=320&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=892565904_359559636_0_0_0&highlighted_blocks=892565904_359559636_0_0_0&matching_block_id=892565904_359559636_0_0_0&sr_pri_blocks=892565904_359559636_0_0_0__157677&tpi_r=2&from=searchresults#hotelTmpl,Kaizen Suites
https://www.booking.com/hotel/ph/reddoorz-near-abad-santos-station.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=323&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119903&all_sr_blocks=467343002_0_2_0_0&highlighted_blocks=467343002_0_2_0_0&matching_block_id=467343002_0_2_0_0&sr_pri_blocks=467343002_0_2_0_0__1252&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz Manila Venetian Hotel - Quarantine Hotel
https://www.booking.com/hotel/ph/riviera-mansion.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAEJuAEXyAEM2AEB6AEB-AELiAIBqAIDuALa9-ebBsACAdICJDNiMWUxMTlhLTc3ODEtNGI3NC05MWVlLTQ5MDA0MDQzYzY5NNgCBuACAQ&sid=b3a20c12be6b3d4d9b1b0a71b11d8898&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-01&checkout=2022-12-02&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=326&sr_order=popularity&nflt=ht_id%3D204&srpvid=7ca3572c9035002e&srepoch=1669119909&all_sr_blocks=27000701_363829307_0_0_0&highlighted_blocks=27000701_363829307_0_0_0&matching_block_id=27000701_363829307_0_0_0&sr_pri_blocks=27000701_363829307_0_0_0__208705&tpi_r=2&from=searchresults#hotelTmpl,Riviera Mansion Hotel
