,links,hotel_name,location,distance,count
14,https://www.booking.com/hotel/ph/oyo-904-bernbon-condominiuim-manila.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=990&sr_order=popularity&srpvid=6a7f590c60550020&srepoch=1668775193&all_sr_blocks=904695702_361442632_2_0_0&highlighted_blocks=904695702_361442632_2_0_0&matching_block_id=904695702_361442632_2_0_0&sr_pri_blocks=904695702_361442632_2_0_0__121635&tpi_r=2&from=searchresults#hotelTmpl,OYO 904 Bernbon Condominiuim Manila,Manila,3.3 km from centre,45
15,https://www.booking.com/hotel/ph/shore-residences-pasay6.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=991&sr_order=popularity&srpvid=6a7f590c60550020&srepoch=1668775193&all_sr_blocks=921107801_363790018_2_0_0&highlighted_blocks=921107801_363790018_2_0_0&matching_block_id=921107801_363790018_2_0_0&sr_pri_blocks=921107801_363790018_2_0_0__191250&tpi_r=2&from=searchresults#hotelTmpl,Shore Residences,"Pasay, Manila",6.3 km from centre,45
16,https://www.booking.com/hotel/ph/shore-residences-moa-pasay-destina-condotel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=992&sr_order=popularity&srpvid=6a7f590c60550020&srepoch=1668775193&all_sr_blocks=893218801_359656324_2_0_0&highlighted_blocks=893218801_359656324_2_0_0&matching_block_id=893218801_359656324_2_0_0&sr_pri_blocks=893218801_359656324_2_0_0__256500&tpi_r=2&from=searchresults#hotelTmpl,"Destina Stays, Shore Residences MOA Pasay","Pasay, Manila",6.2 km from centre,45
17,https://www.booking.com/hotel/ph/comfy-loft-home-at-citylofts-dominga.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=993&sr_order=popularity&srpvid=6a7f590c60550020&srepoch=1668775193&all_sr_blocks=809991001_343179416_3_0_0&highlighted_blocks=809991001_343179416_3_0_0&matching_block_id=809991001_343179416_3_0_0&sr_pri_blocks=809991001_343179416_3_0_0__112500&tpi_r=2&from=searchresults#hotelTmpl,Comfy Loft Home at Citylofts Dominga,"Malate, Manila",4.1 km from centre,45
18,https://www.booking.com/hotel/ph/azure-urban-resort-by-ram-wavepool-near-mall-47-airport-balcony-kitchen-netflix.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=994&sr_order=popularity&srpvid=6a7f590c60550020&srepoch=1668775193&all_sr_blocks=631028405_246060689_0_0_0&highlighted_blocks=631028405_246060689_0_0_0&matching_block_id=631028405_246060689_0_0_0&sr_pri_blocks=631028405_246060689_0_0_0__215910&tpi_r=2&from=searchresults#hotelTmpl,"Azure A7 Wavepool,Wifi, Balcony, near Mall Airport","Pasay, Manila",9.5 km from centre,45
19,https://www.booking.com/hotel/ph/congressional-town-center-quezon-city2.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=995&sr_order=popularity&srpvid=6a7f590c60550020&srepoch=1668775193&all_sr_blocks=875124402_356413073_2_0_0&highlighted_blocks=875124402_356413073_2_0_0&matching_block_id=875124402_356413073_2_0_0&sr_pri_blocks=875124402_356413073_2_0_0__270000&tpi_r=2&from=searchresults#hotelTmpl,Congressional town center,"Quezon City, Manila",10.3 km from centre,45
20,https://www.booking.com/hotel/ph/lovely-2-bedroom-condo-with-pool.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=996&sr_order=popularity&srpvid=6a7f590c60550020&srepoch=1668775193&all_sr_blocks=922300301_363930377_2_0_0&highlighted_blocks=922300301_363930377_2_0_0&matching_block_id=922300301_363930377_2_0_0&sr_pri_blocks=922300301_363930377_2_0_0__252450&tpi_r=2&from=searchresults#hotelTmpl,Lovely 2-Bedroom condo with pool,"Taguig, Manila",11 km from centre,45
21,https://www.booking.com/hotel/ph/walk-inn-manila.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=997&sr_order=popularity&srpvid=6a7f590c60550020&srepoch=1668775193&all_sr_blocks=862254901_354140550_2_0_0&highlighted_blocks=862254901_354140550_2_0_0&matching_block_id=862254901_354140550_2_0_0&sr_pri_blocks=862254901_354140550_2_0_0__126000&tpi_r=2&from=searchresults#hotelTmpl,Walk-Inn,"Santa Cruz, Manila",2.6 km from centre,45
22,https://www.booking.com/hotel/ph/azure-blue-wave-2-bedroom-staycation-w-netflix.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=998&sr_order=popularity&srpvid=6a7f590c60550020&srepoch=1668775193&all_sr_blocks=837781301_350189672_2_0_0&highlighted_blocks=837781301_350189672_2_0_0&matching_block_id=837781301_350189672_2_0_0&sr_pri_blocks=837781301_350189672_2_0_0__290700&tpi_r=2&from=searchresults#hotelTmpl,Azure Blue Wave 2 Bedroom Staycation W/ Netflix,"Paranaque, Manila",14.2 km from centre,45
23,https://www.booking.com/hotel/ph/lovely-1-bedroom-condo-with-pool-naia-3-newport.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=999&sr_order=popularity&srpvid=6a7f590c60550020&srepoch=1668775193&all_sr_blocks=874664901_359227345_4_0_0&highlighted_blocks=874664901_359227345_4_0_0&matching_block_id=874664901_359227345_4_0_0&sr_pri_blocks=874664901_359227345_4_0_0__329900&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Lovely 1-BR Condo with Pool,NAIA 3,81Newport c3-10i","Pasay, Manila",8.9 km from centre,45
24,https://www.booking.com/hotel/ph/dormitels-the-fort.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=1000&sr_order=popularity&srpvid=6a7f590c60550020&srepoch=1668775193&all_sr_blocks=245154901_260442235_2_0_0&highlighted_blocks=245154901_260442235_2_0_0&matching_block_id=245154901_260442235_2_0_0&sr_pri_blocks=245154901_260442235_2_0_0__135000&tpi_r=2&from=searchresults#hotelTmpl,Dormitels.ph The Fort BGC,"Makati, Manila",7.4 km from centre,45
25,https://www.booking.com/hotel/ph/azure-urban-resort-residences-maui-1815.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=1001&sr_order=popularity&srpvid=6a7f590c60550020&srepoch=1668775193&all_sr_blocks=463740901_335358464_4_0_0&highlighted_blocks=463740901_335358464_4_0_0&matching_block_id=463740901_335358464_4_0_0&sr_pri_blocks=463740901_335358464_4_0_0__276000&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Azure Urban Resort Residences Maui 1815 pool view,"Paranaque, Manila",14.1 km from centre,45
26,https://www.booking.com/hotel/ph/modern-boho-studio-with-50in-tv-netflix-pool-gym.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=27&hapos=1002&sr_order=popularity&srpvid=6a7f590c60550020&srepoch=1668775193&all_sr_blocks=903143201_361191853_3_0_0&highlighted_blocks=903143201_361191853_3_0_0&matching_block_id=903143201_361191853_3_0_0&sr_pri_blocks=903143201_361191853_3_0_0__178000&tpi_r=2&from=searchresults#hotelTmpl,"Modern boho studio with 50in TV, Netflix, pool, gym","Taguig, Manila",12.5 km from centre,45
0,https://www.booking.com/hotel/ph/dormitels-the-fort.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=976&sr_order=popularity&srpvid=9d23591dea370014&srepoch=1668775228&all_sr_blocks=245154901_260442235_2_0_0&highlighted_blocks=245154901_260442235_2_0_0&matching_block_id=245154901_260442235_2_0_0&sr_pri_blocks=245154901_260442235_2_0_0__126225&tpi_r=2&from=searchresults#hotelTmpl,Dormitels.ph The Fort BGC,"Makati, Manila",7.4 km from centre,46
1,https://www.booking.com/hotel/ph/simply-cozy-at-trees-residences-studio-unit.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=977&sr_order=popularity&srpvid=9d23591dea370014&srepoch=1668775228&all_sr_blocks=925280201_364330045_2_0_0&highlighted_blocks=925280201_364330045_2_0_0&matching_block_id=925280201_364330045_2_0_0&sr_pri_blocks=925280201_364330045_2_0_0__143055&tpi_r=2&from=searchresults#hotelTmpl,Simply COZY at Trees Residences - Studio Unit,"Quezon City, Manila",17.9 km from centre,46
2,https://www.booking.com/hotel/ph/studio-type-condo-in-mandaluyong-urban-deca-tower.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=978&sr_order=popularity&srpvid=9d23591dea370014&srepoch=1668775228&all_sr_blocks=897804401_360441934_2_0_0&highlighted_blocks=897804401_360441934_2_0_0&matching_block_id=897804401_360441934_2_0_0&sr_pri_blocks=897804401_360441934_2_0_0__134640&tpi_r=2&from=searchresults#hotelTmpl,studio type condo in Mandaluyong Urban deca tower,"Mandaluyong, Manila",7.3 km from centre,46
3,https://www.booking.com/hotel/ph/azure-urban-beach-resort-residence-bicutan-paranquae.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=979&sr_order=popularity&srpvid=9d23591dea370014&srepoch=1668775228&all_sr_blocks=920574401_363667131_2_0_0&highlighted_blocks=920574401_363667131_2_0_0&matching_block_id=920574401_363667131_2_0_0&sr_pri_blocks=920574401_363667131_2_0_0__200880&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Azure south urban man made white sand beach resort near airport,"Paranaque, Manila",12.2 km from centre,46
4,https://www.booking.com/hotel/ph/sea-residences-premiere-haven.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=980&sr_order=popularity&srpvid=9d23591dea370014&srepoch=1668775228&all_sr_blocks=148427927_353461168_3_0_0&highlighted_blocks=148427927_353461168_3_0_0&matching_block_id=148427927_353461168_3_0_0&sr_pri_blocks=148427927_353461168_3_0_0__210375&tpi_r=2&from=searchresults#hotelTmpl,PREMIERE HAVEN at Sea Residences Condominium,"Pasay, Manila",7 km from centre,46
5,https://www.booking.com/hotel/ph/cks-corner-staycation.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=981&sr_order=popularity&srpvid=9d23591dea370014&srepoch=1668775228&all_sr_blocks=789226501_338592996_4_0_0&highlighted_blocks=789226501_338592996_4_0_0&matching_block_id=789226501_338592996_4_0_0&sr_pri_blocks=789226501_338592996_4_0_0__420750&tpi_r=2&from=searchresults#hotelTmpl,2-Bedroom CK's Corner Staycation Trees Residences,"Quezon City, Manila",17.8 km from centre,46
6,https://www.booking.com/hotel/ph/azure-urban-resort-by-ram-wavepool-near-mall-47-airport-balcony-kitchen-netflix.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=982&sr_order=popularity&srpvid=9d23591dea370014&srepoch=1668775228&all_sr_blocks=631028405_246060689_0_0_0&highlighted_blocks=631028405_246060689_0_0_0&matching_block_id=631028405_246060689_0_0_0&sr_pri_blocks=631028405_246060689_0_0_0__201876&tpi_r=2&from=searchresults#hotelTmpl,"Azure A7 Wavepool,Wifi, Balcony, near Mall Airport","Pasay, Manila",9.5 km from centre,46
7,https://www.booking.com/hotel/ph/azure-by-ck-with-wavepool-whitesand-near-mall-airport.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=983&sr_order=popularity&srpvid=9d23591dea370014&srepoch=1668775228&all_sr_blocks=559583406_209481553_0_0_0&highlighted_blocks=559583406_209481553_0_0_0&matching_block_id=559583406_209481553_0_0_0&sr_pri_blocks=559583406_209481553_0_0_0__164442&tpi_r=2&from=searchresults#hotelTmpl,Azure C2 Wavepool Balcony wifi Near Mall Airport MULTIPLE UNITS,"Pasay, Manila",9.5 km from centre,46
8,https://www.booking.com/hotel/ph/merlin-home.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=984&sr_order=popularity&srpvid=9d23591dea370014&srepoch=1668775228&all_sr_blocks=897590101_360421272_2_0_0&highlighted_blocks=897590101_360421272_2_0_0&matching_block_id=897590101_360421272_2_0_0&sr_pri_blocks=897590101_360421272_2_0_0__166500&tpi_r=2&from=searchresults#hotelTmpl,Merlin Home,"Pasay, Manila",8.7 km from centre,46
9,https://www.booking.com/hotel/ph/centropolis-deluxe-suite.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=985&sr_order=popularity&srpvid=9d23591dea370014&srepoch=1668775228&all_sr_blocks=689725401_279831011_2_0_0&highlighted_blocks=689725401_279831011_2_0_0&matching_block_id=689725401_279831011_2_0_0&sr_pri_blocks=689725401_279831011_2_0_0__126225&tpi_r=2&from=searchresults#hotelTmpl,Centropolis Deluxe Couple Suite,"Muntinlupa City, Manila",17.7 km from centre,46
10,https://www.booking.com/hotel/ph/isabelle-royale-suites-makati.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=986&sr_order=popularity&srpvid=9d23591dea370014&srepoch=1668775228&all_sr_blocks=630816706_245960228_0_0_0&highlighted_blocks=630816706_245960228_0_0_0&matching_block_id=630816706_245960228_0_0_0&sr_pri_blocks=630816706_245960228_0_0_0__140157&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Isabelle Royale Suites Makati,"Makati, Manila",6.1 km from centre,46
11,https://www.booking.com/hotel/ph/reddoorz-jolly-orange-paranaque.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=987&sr_order=popularity&srpvid=9d23591dea370014&srepoch=1668775228&all_sr_blocks=779384801_0_2_0_0&highlighted_blocks=779384801_0_2_0_0&matching_block_id=779384801_0_2_0_0&sr_pri_blocks=779384801_0_2_0_0__1930&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz @ Jolly Orange Paranaque,"Paranaque, Manila",13.9 km from centre,46
12,https://www.booking.com/hotel/ph/1-bedroom-apartment-by-the-pool-jazz-residences-in-makati-manila.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=988&sr_order=popularity&srpvid=9d23591dea370014&srepoch=1668775228&all_sr_blocks=911047101_362388431_4_0_0&highlighted_blocks=911047101_362388431_4_0_0&matching_block_id=911047101_362388431_4_0_0&sr_pri_blocks=911047101_362388431_4_0_0__191675&tpi_r=2&from=searchresults#hotelTmpl,"1 bedroom Apartment by the pool -Jazz residences in Makati, Manila","Makati, Manila",5.5 km from centre,46
13,https://www.booking.com/hotel/ph/msh-property.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=989&sr_order=popularity&srpvid=9d23591dea370014&srepoch=1668775228&all_sr_blocks=794099201_363496516_3_0_0&highlighted_blocks=794099201_363496516_3_0_0&matching_block_id=794099201_363496516_3_0_0&sr_pri_blocks=794099201_363496516_3_0_0__280500&tpi_r=2&from=searchresults#hotelTmpl,MSH property,"Pasay, Manila",7.1 km from centre,46
